cpu_0,ram_0,disk_0,cpu_1,ram_1,disk_1,cpu_2,ram_2,disk_2,cpu_3,ram_3,disk_3,cpu_4,ram_4,disk_4,cpu_5,ram_5,disk_5,cpu_6,ram_6,disk_6,cpu_7,ram_7,disk_7,cpu_8,ram_8,disk_8,cpu_9,ram_9,disk_9,cpu_10,ram_10,disk_10,cpu_11,ram_11,disk_11,cpu_12,ram_12,disk_12,cpu_13,ram_13,disk_13,cpu_14,ram_14,disk_14,cpu_15,ram_15,disk_15
0.0,0.0,0.0,0.0,0.0,0.0,100.0,499.12139999999994,6.0,0.0,0.0,0.0,100.0,1470.8021999999999,3.0,0.0,0.0,0.0,100.0,143.30453333333332,7.0,100.0,755.6730666666667,5.0,100.0,1756.0146000000002,3.0,0.0,0.0,0.0,100.0,408.2452,2.0,0.0,0.0,0.0,100.0,1458.2188,5.0,0.0,0.0,0.0,100.0,123.73126666666663,2.0,100.0,295.6976666666667,4.0
0.0,0.0,0.0,0.0,0.0,0.0,100.0,557.8418,6.0,0.0,0.0,0.0,100.0,1311.4188000000001,3.0,0.0,0.0,0.0,100.0,120.41073333333333,7.0,99.97517994539588,715.8271333333333,5.0,100.0,1834.3084,3.0,0.0,0.0,0.0,100.0,645.9222,2.0,0.0,0.0,0.0,100.0,2568.3113333333336,5.0,0.0,0.0,0.0,100.0,120.93533333333332,2.0,100.0,237.67646666666667,4.0
0.0,0.0,0.0,0.0,0.0,0.0,100.0,982.5144,7.0,0.0,0.0,0.0,100.0,1311.4188000000001,3.0,0.0,0.0,0.0,100.0,116.60920000000002,7.0,100.0,727.0117333333333,5.0,100.0,1937.767933333333,3.0,0.0,0.0,0.0,100.0,402.6528,2.0,0.0,0.0,0.0,100.0,1308.6224666666665,3.0,0.0,0.0,0.0,100.0,120.23626666666664,2.0,100.0,299.1931333333333,4.0
0.0,0.0,0.0,0.0,0.0,0.0,100.0,851.0930000000001,7.0,0.0,0.0,0.0,100.0,1177.2012,3.0,0.0,0.0,0.0,99.97517994539588,236.97726666666665,7.0,100.0,819.2864666666667,5.0,100.0,2088.762666666667,3.0,0.0,0.0,0.0,100.0,444.5958,2.0,0.0,0.0,0.0,100.0,918.552,3.0,0.0,0.0,0.0,100.0,130.722,2.0,100.0,167.772,2.0
0.0,0.0,0.0,0.0,0.0,0.0,100.0,765.4594666666667,7.0,0.0,0.0,0.0,100.0,1269.4758,3.0,0.0,0.0,0.0,100.0,232.82653333333337,7.0,100.0,848.6467333333333,5.0,100.0,1599.4273999999998,3.0,0.0,0.0,0.0,100.0,349.525,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,164.2764,2.0,100.0,167.772,2.0
0.0,0.0,0.0,0.0,0.0,0.0,100.0,977.2714666666666,7.0,100.0,176.16013333333333,3.0,100.0,1974.1186,3.0,100.0,35.651199999999996,1.0,100.0,127.05193333333335,6.0,100.0,794.8198,5.0,100.0,1652.5552,3.0,0.0,0.0,0.0,100.0,553.6476,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,545.259,1.0,100.0,29.621666666666673,3.0
0.0,0.0,0.0,0.0,0.0,0.0,99.97517994539588,915.0558666666666,7.0,100.0,214.6078,3.0,100.0,1730.8488,3.0,0.0,0.0,0.0,100.0,110.88626666666667,6.0,100.0,703.2438666666667,5.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,503.316,2.0,100.0,97.867,1.0,100.0,473.9556,1.0,0.0,0.0,0.0,100.0,738.1968,1.0,100.0,155.36346666666665,5.0
100.0,499.1218,2.0,0.0,0.0,0.0,100.0,643.1258,6.0,100.0,434.80906666666664,3.0,100.0,1356.158,3.0,0.0,0.0,0.0,100.0,147.10586666666666,6.0,100.0,371.8944,2.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,570.4248,2.0,100.0,114.6442,1.0,100.0,384.4776,1.0,0.0,0.0,0.0,100.0,898.2789333333333,2.0,100.0,171.13580000000002,5.0
100.0,553.6476,2.0,0.0,0.0,0.0,100.0,583.0074,4.0,100.0,348.1266,3.0,100.0,1227.5328,3.0,0.0,0.0,0.0,100.0,107.65346666666666,4.0,100.0,318.06759999999997,2.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,320.1647333333333,2.0,100.0,109.0518,1.0,100.0,478.1502,3.0,0.0,0.0,0.0,100.0,1430.2566666666667,2.0,100.0,215.78760000000003,5.0
100.0,461.3726,2.0,0.0,0.0,0.0,100.0,560.6378,4.0,100.0,230.686,3.0,100.0,1551.892,3.0,0.0,0.0,0.0,100.0,431.31353333333334,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,300.59133333333324,2.0,100.0,109.0518,1.0,100.0,492.8300666666667,3.0,0.0,0.0,0.0,100.0,881.8510666666666,2.0,100.0,162.17913333333334,5.0
